EID,FP,FP_YESNO,Year,SCL,SCLbinned,Season,Fall,Spring,Summer,Winter,OtherSeason,y0,y1,y2
2219,0,No,1991,30.9,30-34.9,Summer,0,0,1,0,1,NA,0,NA
2215,0,No,1991,40.7,40-44.9,Summer,0,0,1,0,1,NA,0,NA
2218,0,No,1991,56.1,55-59.9,Summer,0,0,1,0,1,NA,0,NA
2312,0,No,1991,27.9,20-29.9,Summer,0,0,1,0,1,NA,0,NA
2360,0,No,1991,35.9,35-39.9,Summer,0,0,1,0,1,NA,0,NA
2440,0,No,1991,43.6,40-44.9,Summer,0,0,1,0,1,NA,0,NA
2489,0,No,1991,38.3,35-39.9,Fall,1,0,0,0,0,NA,0,NA
2502,0,No,1991,46.2,45-49.9,Fall,1,0,0,0,0,NA,0,NA
2503,0,No,1991,48.4,45-49.9,Fall,1,0,0,0,0,NA,0,NA
2887,0,No,1992,53.4,50-54.9,Spring,0,1,0,0,1,NA,0,NA
2935,0,No,1992,48.9,45-49.9,Spring,0,1,0,0,1,NA,0,NA
2936,0,No,1992,27.7,20-29.9,Spring,0,1,0,0,1,NA,0,NA
2939,0,No,1992,32.4,30-34.9,Spring,0,1,0,0,1,NA,0,NA
2942,0,No,1992,47.8,45-49.9,Spring,0,1,0,0,1,NA,0,NA
2943,0,No,1992,45.6,45-49.9,Spring,0,1,0,0,1,NA,0,NA
2944,0,No,1992,43.3,40-44.9,Spring,0,1,0,0,1,NA,0,NA
2946,0,No,1992,35.1,35-39.9,Summer,0,0,1,0,1,NA,0,NA
3193,0,No,1992,53.3,50-54.9,Summer,0,0,1,0,1,NA,0,NA
3205,0,No,1992,47.1,45-49.9,Summer,0,0,1,0,1,NA,0,NA
3206,0,No,1992,33.4,30-34.9,Summer,0,0,1,0,1,NA,0,NA
3211,0,No,1992,47.7,45-49.9,Summer,0,0,1,0,1,NA,0,NA
3250,0,No,1992,46.5,45-49.9,Fall,1,0,0,0,0,NA,0,NA
3251,0,No,1992,53.7,50-54.9,Fall,1,0,0,0,0,NA,0,NA
3262,0,No,1992,36.1,35-39.9,Fall,1,0,0,0,0,NA,0,NA
3263,0,No,1992,46.1,45-49.9,Fall,1,0,0,0,0,NA,0,NA
3264,0,No,1992,46.8,45-49.9,Fall,1,0,0,0,0,NA,0,1
3270,0,No,1992,32.4,30-34.9,Winter,0,0,0,1,1,NA,0,NA
3271,0,No,1992,30.4,30-34.9,Winter,0,0,0,1,1,NA,0,NA
3265,0,No,1992,38.3,35-39.9,Winter,0,0,0,1,1,NA,0,NA
3266,0,No,1992,44.1,40-44.9,Winter,0,0,0,1,1,NA,0,NA
3267,0,No,1992,44.2,40-44.9,Winter,0,0,0,1,1,NA,0,NA
3274,0,No,1992,41.3,40-44.9,Winter,0,0,0,1,1,NA,0,NA
3268,0,No,1992,57.3,55-59.9,Winter,0,0,0,1,1,NA,0,NA
3279,0,No,1993,30,30-34.9,Winter,0,0,0,1,1,NA,0,NA
3280,0,No,1993,35.4,35-39.9,Winter,0,0,0,1,1,NA,0,NA
3278,0,No,1993,52.2,50-54.9,Winter,0,0,0,1,1,NA,0,NA
3276,0,No,1993,72.3,70-79.9,Winter,0,0,0,1,1,NA,0,NA
3282,0,No,1993,34,30-34.9,Spring,0,1,0,0,1,NA,0,NA
3286,0,No,1993,30.1,30-34.9,Spring,0,1,0,0,1,NA,0,NA
3287,0,No,1993,30.4,30-34.9,Spring,0,1,0,0,1,NA,0,NA
3291,0,No,1993,32.2,30-34.9,Spring,0,1,0,0,1,NA,0,NA
3283,0,No,1993,35.3,35-39.9,Spring,0,1,0,0,1,NA,0,NA
3281,0,No,1993,41.5,40-44.9,Spring,0,1,0,0,1,NA,0,NA
3285,0,No,1993,58.1,55-59.9,Spring,0,1,0,0,1,NA,0,1
3552,0,No,1993,45.7,45-49.9,Spring,0,1,0,0,1,NA,0,NA
3554,0,No,1993,32.6,30-34.9,Spring,0,1,0,0,1,NA,0,NA
3553,0,No,1993,56.5,55-59.9,Spring,0,1,0,0,1,NA,0,NA
3556,0,No,1993,43.6,40-44.9,Spring,0,1,0,0,1,NA,0,NA
3558,0,No,1993,52.6,50-54.9,Spring,0,1,0,0,1,NA,0,NA
3560,0,No,1993,49.4,45-49.9,Spring,0,1,0,0,1,NA,0,NA
3562,0,No,1993,39.1,35-39.9,Spring,0,1,0,0,1,NA,0,NA
3563,0,No,1993,52.7,50-54.9,Summer,0,0,1,0,1,NA,0,NA
3564,0,No,1993,51.2,50-54.9,Summer,0,0,1,0,1,NA,0,NA
3566,0,No,1993,43.8,40-44.9,Summer,0,0,1,0,1,NA,0,NA
3568,0,No,1993,51,50-54.9,Summer,0,0,1,0,1,NA,0,NA
3569,0,No,1993,58.5,55-59.9,Summer,0,0,1,0,1,NA,0,NA
3571,0,No,1993,33,30-34.9,Summer,0,0,1,0,1,NA,0,NA
3573,0,No,1993,46.5,45-49.9,Summer,0,0,1,0,1,NA,0,NA
3942,0,No,1993,40.5,40-44.9,Summer,0,0,1,0,1,NA,0,NA
3945,0,No,1993,57.9,55-59.9,Summer,0,0,1,0,1,NA,0,NA
3948,0,No,1993,32.6,30-34.9,Summer,0,0,1,0,1,NA,0,NA
3950,0,No,1993,40.5,40-44.9,Summer,0,0,1,0,1,NA,0,NA
3952,0,No,1993,34.2,30-34.9,Summer,0,0,1,0,1,NA,0,NA
3955,0,No,1993,37.3,35-39.9,Summer,0,0,1,0,1,NA,0,NA
3957,0,No,1993,38.3,35-39.9,Summer,0,0,1,0,1,NA,0,NA
3965,0,No,1993,31.3,30-34.9,Summer,0,0,1,0,1,NA,0,NA
3962,0,No,1993,43.8,40-44.9,Summer,0,0,1,0,1,NA,0,NA
3973,0,No,1993,43.3,40-44.9,Summer,0,0,1,0,1,NA,0,NA
3975,0,No,1993,61.3,60-64.9,Summer,0,0,1,0,1,NA,0,NA
4422,0,No,1993,33.8,30-34.9,Winter,0,0,0,1,1,NA,0,NA
4424,0,No,1993,39.3,35-39.9,Winter,0,0,0,1,1,NA,0,NA
4425,0,No,1993,47,45-49.9,Winter,0,0,0,1,1,NA,0,NA
4415,0,No,1993,52.1,50-54.9,Winter,0,0,0,1,1,NA,0,NA
4421,0,No,1993,53,50-54.9,Winter,0,0,0,1,1,NA,0,NA
4420,0,No,1993,55.9,55-59.9,Winter,0,0,0,1,1,NA,0,NA
4417,0,No,1993,73.4,70-79.9,Winter,0,0,0,1,1,NA,0,NA
4432,0,No,1994,32.3,30-34.9,Winter,0,0,0,1,1,NA,0,NA
4434,0,No,1994,33.7,30-34.9,Winter,0,0,0,1,1,NA,0,NA
4433,0,No,1994,48.1,45-49.9,Winter,0,0,0,1,1,NA,0,NA
4918,0,No,1994,39.7,35-39.9,Spring,0,1,0,0,1,NA,0,NA
4920,0,No,1994,48,45-49.9,Spring,0,1,0,0,1,NA,0,NA
4927,0,No,1994,32.9,30-34.9,Spring,0,1,0,0,1,NA,0,NA
4944,0,No,1994,51.4,50-54.9,Spring,0,1,0,0,1,NA,0,NA
4945,0,No,1994,45,45-49.9,Summer,0,0,1,0,1,NA,0,NA
4948,0,No,1994,29.1,20-29.9,Summer,0,0,1,0,1,NA,0,NA
4955,0,No,1994,61.4,60-64.9,Summer,0,0,1,0,1,NA,0,NA
4954,0,No,1994,29,20-29.9,Summer,0,0,1,0,1,NA,0,NA
4961,0,No,1994,36.9,35-39.9,Summer,0,0,1,0,1,NA,0,NA
4990,0,No,1994,35.4,35-39.9,Summer,0,0,1,0,1,NA,0,NA
5076,0,No,1994,39,35-39.9,Summer,0,0,1,0,1,NA,0,NA
5292,0,No,1994,30.1,30-34.9,Fall,1,0,0,0,0,1,0,NA
5295,0,No,1994,32.8,30-34.9,Fall,1,0,0,0,0,NA,0,NA
5291,0,No,1994,49.5,45-49.9,Fall,1,0,0,0,0,NA,0,NA
5296,0,No,1994,59.4,55-59.9,Fall,1,0,0,0,0,NA,0,NA
5293,0,No,1994,29.2,20-29.9,Fall,1,0,0,0,0,NA,0,NA
5357,0,No,1995,37.7,35-39.9,Spring,0,1,0,0,1,NA,0,NA
5356,0,No,1995,48.4,45-49.9,Spring,0,1,0,0,1,NA,0,NA
5359,0,No,1995,33.6,30-34.9,Spring,0,1,0,0,1,NA,0,NA
5362,0,No,1995,27.5,20-29.9,Spring,0,1,0,0,1,NA,0,NA
5367,0,No,1995,39.1,35-39.9,Spring,0,1,0,0,1,NA,0,NA
5364,0,No,1995,53.6,50-54.9,Spring,0,1,0,0,1,NA,0,NA
5365,0,No,1995,56.1,55-59.9,Spring,0,1,0,0,1,NA,0,NA
5366,0,No,1995,29.1,20-29.9,Spring,0,1,0,0,1,NA,0,NA
5368,0,No,1995,29.7,20-29.9,Spring,0,1,0,0,1,NA,0,NA
5370,0,No,1995,33.7,30-34.9,Spring,0,1,0,0,1,NA,0,NA
5371,0,No,1995,42.8,40-44.9,Spring,0,1,0,0,1,NA,0,NA
5373,0,No,1995,28.9,20-29.9,Spring,0,1,0,0,1,NA,0,NA
5417,0,No,1995,33.9,30-34.9,Summer,0,0,1,0,1,1,0,NA
5414,0,No,1995,40.3,40-44.9,Summer,0,0,1,0,1,NA,0,NA
5422,0,No,1995,33.4,30-34.9,Summer,0,0,1,0,1,NA,0,NA
5421,0,No,1995,57.8,55-59.9,Summer,0,0,1,0,1,NA,0,NA
5542,0,No,1995,37.7,35-39.9,Summer,0,0,1,0,1,NA,0,NA
5548,0,No,1995,53.7,50-54.9,Summer,0,0,1,0,1,NA,0,NA
5647,0,No,1995,43.1,40-44.9,Summer,0,0,1,0,1,NA,0,NA
5648,0,No,1995,31.8,30-34.9,Summer,0,0,1,0,1,1,0,NA
5678,0,No,1995,33.5,30-34.9,Summer,0,0,1,0,1,NA,0,NA
5732,0,No,1995,39.9,35-39.9,Summer,0,0,1,0,1,NA,0,NA
5733,0,No,1995,32.3,30-34.9,Summer,0,0,1,0,1,NA,0,NA
5735,0,No,1995,42.6,40-44.9,Summer,0,0,1,0,1,NA,0,NA
5736,0,No,1995,30.9,30-34.9,Summer,0,0,1,0,1,NA,0,NA
5737,0,No,1995,33.1,30-34.9,Summer,0,0,1,0,1,NA,0,NA
5917,0,No,1995,38.4,35-39.9,Summer,0,0,1,0,1,NA,0,NA
5919,0,No,1995,54.3,50-54.9,Summer,0,0,1,0,1,NA,0,NA
5976,0,No,1995,36.7,35-39.9,Winter,0,0,0,1,1,NA,0,NA
6004,0,No,1995,33.3,30-34.9,Winter,0,0,0,1,1,1,0,NA
6005,0,No,1995,32.8,30-34.9,Winter,0,0,0,1,1,NA,0,NA
5998,0,No,1995,37.4,35-39.9,Winter,0,0,0,1,1,NA,0,NA
6000,0,No,1995,42,40-44.9,Winter,0,0,0,1,1,NA,0,NA
5999,0,No,1995,52.7,50-54.9,Winter,0,0,0,1,1,NA,0,NA
6015,0,No,1996,31.4,30-34.9,Winter,0,0,0,1,1,NA,0,NA
6017,0,No,1996,33.6,30-34.9,Winter,0,0,0,1,1,NA,0,NA
6011,0,No,1996,50,50-54.9,Winter,0,0,0,1,1,NA,0,NA
6010,0,No,1996,56.5,55-59.9,Winter,0,0,0,1,1,NA,0,NA
6013,0,No,1996,58.2,55-59.9,Winter,0,0,0,1,1,NA,0,NA
6012,0,No,1996,25.8,20-29.9,Winter,0,0,0,1,1,NA,0,NA
6103,0,No,1996,34.3,30-34.9,Winter,0,0,0,1,1,1,0,NA
6125,0,No,1996,34,30-34.9,Winter,0,0,0,1,1,NA,0,NA
6101,0,No,1996,35.2,35-39.9,Winter,0,0,0,1,1,NA,0,NA
6124,0,No,1996,37.1,35-39.9,Winter,0,0,0,1,1,NA,0,NA
6127,0,No,1996,37,35-39.9,Winter,0,0,0,1,1,NA,0,NA
6131,0,No,1996,37.8,35-39.9,Winter,0,0,0,1,1,NA,0,NA
6109,0,No,1996,41.9,40-44.9,Winter,0,0,0,1,1,NA,0,NA
6126,0,No,1996,41.8,40-44.9,Winter,0,0,0,1,1,NA,0,NA
6100,0,No,1996,48.4,45-49.9,Winter,0,0,0,1,1,NA,0,NA
6118,0,No,1996,48.1,45-49.9,Winter,0,0,0,1,1,1,0,NA
6102,0,No,1996,53.5,50-54.9,Winter,0,0,0,1,1,NA,0,NA
6112,0,No,1996,58,55-59.9,Winter,0,0,0,1,1,NA,0,NA
6148,0,No,1996,33.3,30-34.9,Winter,0,0,0,1,1,NA,0,NA
6153,0,No,1996,31.2,30-34.9,Winter,0,0,0,1,1,NA,0,NA
6162,0,No,1996,30.9,30-34.9,Winter,0,0,0,1,1,NA,0,NA
6164,0,No,1996,31,30-34.9,Winter,0,0,0,1,1,NA,0,NA
6134,0,No,1996,37.1,35-39.9,Winter,0,0,0,1,1,NA,0,NA
6150,0,No,1996,36.8,35-39.9,Winter,0,0,0,1,1,NA,0,NA
6151,0,No,1996,39.9,35-39.9,Winter,0,0,0,1,1,NA,0,NA
6169,0,No,1996,37.8,35-39.9,Winter,0,0,0,1,1,NA,0,NA
6136,0,No,1996,40.7,40-44.9,Winter,0,0,0,1,1,NA,0,NA
6137,0,No,1996,43.8,40-44.9,Winter,0,0,0,1,1,NA,0,NA
6147,0,No,1996,51.8,50-54.9,Winter,0,0,0,1,1,NA,0,NA
6145,0,No,1996,64.2,60-64.9,Winter,0,0,0,1,1,NA,0,NA
6178,0,No,1996,33.2,30-34.9,Spring,0,1,0,0,1,NA,0,NA
6192,0,No,1996,37.4,35-39.9,Spring,0,1,0,0,1,NA,0,NA
6190,0,No,1996,42.4,40-44.9,Spring,0,1,0,0,1,NA,0,NA
6189,0,No,1996,64.3,60-64.9,Spring,0,1,0,0,1,NA,0,NA
6180,0,No,1996,29.5,20-29.9,Spring,0,1,0,0,1,NA,0,NA
6185,0,No,1996,25.9,20-29.9,Spring,0,1,0,0,1,NA,0,NA
6203,0,No,1996,32,30-34.9,Spring,0,1,0,0,1,NA,0,NA
6200,0,No,1996,37.2,35-39.9,Spring,0,1,0,0,1,NA,0,NA
6206,0,No,1996,38.2,35-39.9,Spring,0,1,0,0,1,NA,0,NA
6215,0,No,1996,35,35-39.9,Spring,0,1,0,0,1,NA,0,NA
6217,0,No,1996,35,35-39.9,Spring,0,1,0,0,1,NA,0,NA
6209,0,No,1996,40.2,40-44.9,Spring,0,1,0,0,1,NA,0,NA
6211,0,No,1996,41.2,40-44.9,Spring,0,1,0,0,1,NA,0,NA
6223,0,No,1996,42.1,40-44.9,Spring,0,1,0,0,1,NA,0,NA
6208,0,No,1996,53.9,50-54.9,Spring,0,1,0,0,1,NA,0,NA
6195,0,No,1996,62.8,60-64.9,Spring,0,1,0,0,1,NA,0,NA
6212,0,No,1996,25.9,20-29.9,Spring,0,1,0,0,1,NA,0,NA
6196,0,No,1996,71.3,70-79.9,Spring,0,1,0,0,1,NA,0,NA
6227,0,No,1996,31.2,30-34.9,Spring,0,1,0,0,1,NA,0,NA
6237,0,No,1996,30.4,30-34.9,Spring,0,1,0,0,1,NA,0,NA
6247,0,No,1996,30.8,30-34.9,Spring,0,1,0,0,1,NA,0,NA
6250,0,No,1996,30.3,30-34.9,Spring,0,1,0,0,1,1,0,NA
6230,0,No,1996,35.7,35-39.9,Spring,0,1,0,0,1,NA,0,NA
6231,0,No,1996,38.9,35-39.9,Spring,0,1,0,0,1,NA,0,NA
6245,0,No,1996,36.8,35-39.9,Spring,0,1,0,0,1,NA,0,NA
6249,0,No,1996,39.8,35-39.9,Spring,0,1,0,0,1,NA,0,NA
6229,0,No,1996,48,45-49.9,Spring,0,1,0,0,1,NA,0,NA
6234,0,No,1996,48.9,45-49.9,Spring,0,1,0,0,1,NA,0,NA
6241,0,No,1996,48.4,45-49.9,Spring,0,1,0,0,1,NA,0,NA
6242,0,No,1996,46.4,45-49.9,Spring,0,1,0,0,1,NA,0,NA
6414,0,No,1996,33.6,30-34.9,Spring,0,1,0,0,1,NA,0,NA
6412,0,No,1996,38.7,35-39.9,Spring,0,1,0,0,1,NA,0,NA
6413,0,No,1996,44.4,40-44.9,Spring,0,1,0,0,1,NA,0,NA
6423,0,No,1996,32.5,30-34.9,Spring,0,1,0,0,1,NA,0,NA
6425,0,No,1996,33.1,30-34.9,Spring,0,1,0,0,1,NA,0,NA
6420,0,No,1996,40.7,40-44.9,Spring,0,1,0,0,1,NA,0,NA
6431,0,No,1996,43.8,40-44.9,Spring,0,1,0,0,1,NA,0,NA
6426,0,No,1996,47.1,45-49.9,Spring,0,1,0,0,1,NA,0,NA
6433,0,No,1996,47.3,45-49.9,Spring,0,1,0,0,1,NA,0,NA
6437,0,No,1996,45.3,45-49.9,Spring,0,1,0,0,1,NA,0,NA
6445,0,No,1996,39.5,35-39.9,Spring,0,1,0,0,1,NA,0,NA
6442,0,No,1996,43.1,40-44.9,Spring,0,1,0,0,1,NA,0,NA
6446,0,No,1996,55.2,55-59.9,Spring,0,1,0,0,1,NA,0,NA
6447,0,No,1996,37.8,35-39.9,Spring,0,1,0,0,1,NA,0,NA
6452,0,No,1996,29.4,20-29.9,Spring,0,1,0,0,1,NA,0,NA
6462,0,No,1996,33,30-34.9,Spring,0,1,0,0,1,NA,0,NA
6456,0,No,1996,42.4,40-44.9,Spring,0,1,0,0,1,NA,0,NA
6459,0,No,1996,41.1,40-44.9,Spring,0,1,0,0,1,NA,0,NA
6460,0,No,1996,61.3,60-64.9,Spring,0,1,0,0,1,NA,0,NA
6540,0,No,1996,40,40-44.9,Spring,0,1,0,0,1,NA,0,NA
6528,0,No,1996,49.2,45-49.9,Spring,0,1,0,0,1,NA,0,NA
6541,0,No,1996,62,60-64.9,Spring,0,1,0,0,1,NA,0,NA
6543,0,No,1996,35.4,35-39.9,Spring,0,1,0,0,1,NA,0,NA
6549,0,No,1996,36.5,35-39.9,Spring,0,1,0,0,1,NA,0,NA
6546,0,No,1996,41.2,40-44.9,Spring,0,1,0,0,1,1,0,NA
6557,0,No,1996,31.7,30-34.9,Summer,0,0,1,0,1,NA,0,NA
6559,0,No,1996,33.5,30-34.9,Summer,0,0,1,0,1,1,0,NA
6560,0,No,1996,34.5,30-34.9,Summer,0,0,1,0,1,NA,0,NA
6558,0,No,1996,47.5,45-49.9,Summer,0,0,1,0,1,NA,0,NA
6564,0,No,1996,35.7,35-39.9,Summer,0,0,1,0,1,NA,0,NA
6561,0,No,1996,55.4,55-59.9,Summer,0,0,1,0,1,NA,0,NA
6577,0,No,1996,45.5,45-49.9,Summer,0,0,1,0,1,NA,0,NA
6574,0,No,1996,26.6,20-29.9,Summer,0,0,1,0,1,NA,0,NA
6576,0,No,1996,28.6,20-29.9,Summer,0,0,1,0,1,NA,0,NA
6677,0,No,1996,37.9,35-39.9,Summer,0,0,1,0,1,NA,0,NA
6978,0,No,1996,36.1,35-39.9,Summer,0,0,1,0,1,NA,0,NA
6980,0,No,1996,40.9,40-44.9,Summer,0,0,1,0,1,NA,0,NA
7552,0,No,1996,40.6,40-44.9,Fall,1,0,0,0,0,NA,0,NA
7546,0,No,1996,51.4,50-54.9,Fall,1,0,0,0,0,NA,0,NA
7548,0,No,1996,52.1,50-54.9,Fall,1,0,0,0,0,NA,0,NA
7545,0,No,1996,55.8,55-59.9,Fall,1,0,0,0,0,NA,0,NA
7540,0,No,1996,61.3,60-64.9,Fall,1,0,0,0,0,NA,0,NA
7553,0,No,1996,73,70-79.9,Fall,1,0,0,0,0,NA,0,NA
7816,0,No,1996,35.3,35-39.9,Fall,1,0,0,0,0,NA,0,NA
7819,0,No,1997,34.7,30-34.9,Spring,0,1,0,0,1,NA,0,NA
7818,0,No,1997,43.9,40-44.9,Spring,0,1,0,0,1,NA,0,NA
7850,0,No,1997,33,30-34.9,Spring,0,1,0,0,1,NA,0,NA
7849,0,No,1997,63.2,60-64.9,Spring,0,1,0,0,1,NA,0,NA
7851,0,No,1997,29.3,20-29.9,Spring,0,1,0,0,1,NA,0,NA
7881,0,No,1997,36.9,35-39.9,Spring,0,1,0,0,1,NA,0,NA
7883,0,No,1997,61.6,60-64.9,Spring,0,1,0,0,1,NA,0,NA
7892,0,No,1997,42.5,40-44.9,Spring,0,1,0,0,1,NA,0,NA
7886,0,No,1997,53.1,50-54.9,Spring,0,1,0,0,1,NA,0,NA
7887,0,No,1997,67,65-69.9,Spring,0,1,0,0,1,NA,0,NA
8020,0,No,1997,44.5,40-44.9,Spring,0,1,0,0,1,NA,0,NA
8022,0,No,1997,50.1,50-54.9,Spring,0,1,0,0,1,NA,0,NA
8051,0,No,1997,41.9,40-44.9,Spring,0,1,0,0,1,NA,0,NA
8052,0,No,1997,24.9,20-29.9,Spring,0,1,0,0,1,NA,0,NA
8410,0,No,1997,78.6,70-79.9,Summer,0,0,1,0,1,NA,0,NA
8456,0,No,1997,61.2,60-64.9,Summer,0,0,1,0,1,NA,0,NA
8535,0,No,1997,37.1,35-39.9,Summer,0,0,1,0,1,NA,0,NA
8534,0,No,1997,53.5,50-54.9,Summer,0,0,1,0,1,NA,0,NA
8624,0,No,1997,40.2,40-44.9,Fall,1,0,0,0,0,NA,0,NA
8637,0,No,1997,40.2,40-44.9,Fall,1,0,0,0,0,NA,0,NA
8636,0,No,1997,47,45-49.9,Fall,1,0,0,0,0,NA,0,NA
8647,0,No,1997,48.3,45-49.9,Fall,1,0,0,0,0,NA,0,NA
8633,0,No,1997,52.5,50-54.9,Fall,1,0,0,0,0,NA,0,NA
8638,0,No,1997,50.2,50-54.9,Fall,1,0,0,0,0,NA,0,NA
8631,0,No,1997,60.4,60-64.9,Fall,1,0,0,0,0,NA,0,NA
8654,0,No,1997,41.5,40-44.9,Fall,1,0,0,0,0,NA,0,NA
8650,0,No,1997,50.4,50-54.9,Fall,1,0,0,0,0,NA,0,NA
8655,0,No,1997,58.7,55-59.9,Fall,1,0,0,0,0,NA,0,NA
8659,0,No,1997,58.9,55-59.9,Fall,1,0,0,0,0,NA,0,NA
8672,0,No,1998,43,40-44.9,Winter,0,0,0,1,1,NA,0,NA
8679,0,No,1998,43.5,40-44.9,Winter,0,0,0,1,1,NA,0,NA
8671,0,No,1998,47.5,45-49.9,Winter,0,0,0,1,1,NA,0,NA
8678,0,No,1998,60.7,60-64.9,Winter,0,0,0,1,1,NA,0,NA
8772,0,No,1998,43.4,40-44.9,Winter,0,0,0,1,1,NA,0,NA
8778,0,No,1998,43.8,40-44.9,Winter,0,0,0,1,1,NA,0,NA
8812,0,No,1998,35.5,35-39.9,Winter,0,0,0,1,1,NA,0,1
8872,0,No,1998,38,35-39.9,Winter,0,0,0,1,1,NA,0,NA
8805,0,No,1998,43.4,40-44.9,Winter,0,0,0,1,1,NA,0,NA
8810,0,No,1998,44.8,40-44.9,Winter,0,0,0,1,1,NA,0,NA
8802,0,No,1998,54.8,50-54.9,Winter,0,0,0,1,1,NA,0,NA
8835,0,No,1998,50.4,50-54.9,Winter,0,0,0,1,1,NA,0,NA
8868,0,No,1998,52.8,50-54.9,Winter,0,0,0,1,1,NA,0,NA
8873,0,No,1998,51.3,50-54.9,Winter,0,0,0,1,1,NA,0,NA
8867,0,No,1998,63.3,60-64.9,Winter,0,0,0,1,1,NA,0,NA
9257,0,No,1998,51.4,50-54.9,Spring,0,1,0,0,1,NA,0,NA
9405,0,No,1998,40,40-44.9,Spring,0,1,0,0,1,NA,0,NA
9412,0,No,1998,43.2,40-44.9,Spring,0,1,0,0,1,NA,0,NA
9417,0,No,1998,46.9,45-49.9,Spring,0,1,0,0,1,NA,0,NA
9423,0,No,1998,39.9,35-39.9,Spring,0,1,0,0,1,NA,0,NA
9426,0,No,1998,42.9,40-44.9,Spring,0,1,0,0,1,NA,0,NA
9422,0,No,1998,50,50-54.9,Spring,0,1,0,0,1,NA,0,NA
8915,0,No,1998,68.6,65-69.9,Spring,0,1,0,0,1,NA,0,NA
9430,0,No,1998,56.1,55-59.9,Spring,0,1,0,0,1,NA,0,NA
9439,0,No,1998,52.6,50-54.9,Summer,0,0,1,0,1,NA,0,NA
9447,0,No,1998,49.4,45-49.9,Summer,0,0,1,0,1,NA,0,NA
9448,0,No,1998,56.1,55-59.9,Summer,0,0,1,0,1,NA,0,NA
9633,0,No,1998,35.9,35-39.9,Summer,0,0,1,0,1,NA,0,NA
9636,0,No,1998,52.6,50-54.9,Summer,0,0,1,0,1,NA,0,NA
9639,0,No,1998,60,60-64.9,Summer,0,0,1,0,1,NA,0,NA
9638,0,No,1998,68,65-69.9,Summer,0,0,1,0,1,NA,0,NA
9645,0,No,1998,44.2,40-44.9,Summer,0,0,1,0,1,NA,0,NA
9646,0,No,1998,54.4,50-54.9,Summer,0,0,1,0,1,NA,0,NA
9650,0,No,1998,50.9,50-54.9,Summer,0,0,1,0,1,NA,0,NA
9647,0,No,1998,56.4,55-59.9,Summer,0,0,1,0,1,NA,0,NA
9658,0,No,1998,58.6,55-59.9,Summer,0,0,1,0,1,NA,0,NA
9655,0,No,1998,62,60-64.9,Summer,0,0,1,0,1,NA,0,NA
9873,0,No,1998,46.5,45-49.9,Fall,1,0,0,0,0,NA,0,NA
9880,0,No,1998,49.1,45-49.9,Fall,1,0,0,0,0,NA,0,NA
9893,0,No,1998,54.3,50-54.9,Fall,1,0,0,0,0,NA,0,NA
9852,0,No,1998,59.7,55-59.9,Fall,1,0,0,0,0,NA,0,NA
9859,0,No,1998,54.1,50-54.9,Fall,1,0,0,0,0,NA,0,NA
9860,0,No,1998,46.6,45-49.9,Winter,0,0,0,1,1,NA,0,NA
9863,0,No,1998,49.4,45-49.9,Winter,0,0,0,1,1,NA,0,NA
9862,0,No,1998,53.9,50-54.9,Winter,0,0,0,1,1,NA,0,1
9864,0,No,1998,59.2,55-59.9,Winter,0,0,0,1,1,NA,0,NA
9870,0,No,1998,41.3,40-44.9,Winter,0,0,0,1,1,NA,0,NA
9977,0,No,1999,32.3,30-34.9,Winter,0,0,0,1,1,NA,0,NA
9980,0,No,1999,34.5,30-34.9,Winter,0,0,0,1,1,NA,0,NA
9974,0,No,1999,35.7,35-39.9,Winter,0,0,0,1,1,NA,0,NA
9978,0,No,1999,35.7,35-39.9,Winter,0,0,0,1,1,NA,0,NA
9983,0,No,1999,46,45-49.9,Winter,0,0,0,1,1,NA,0,NA
9975,0,No,1999,52.6,50-54.9,Winter,0,0,0,1,1,NA,0,NA
9976,0,No,1999,50.2,50-54.9,Winter,0,0,0,1,1,NA,0,NA
9989,0,No,1999,51.7,50-54.9,Winter,0,0,0,1,1,NA,0,NA
9987,0,No,1999,56.3,55-59.9,Winter,0,0,0,1,1,NA,0,NA
9988,0,No,1999,60,60-64.9,Winter,0,0,0,1,1,NA,0,NA
9979,0,No,1999,69.2,65-69.9,Winter,0,0,0,1,1,NA,0,NA
10000,0,No,1999,60.2,60-64.9,Winter,0,0,0,1,1,NA,0,NA
10015,0,No,1999,34.7,30-34.9,Winter,0,0,0,1,1,NA,0,NA
10022,0,No,1999,34.9,30-34.9,Winter,0,0,0,1,1,1,0,NA
10019,0,No,1999,41,40-44.9,Winter,0,0,0,1,1,NA,0,NA
10009,0,No,1999,48.1,45-49.9,Winter,0,0,0,1,1,NA,0,1
10016,0,No,1999,45,45-49.9,Winter,0,0,0,1,1,NA,0,NA
10017,0,No,1999,48.2,45-49.9,Winter,0,0,0,1,1,NA,0,NA
10018,0,No,1999,48.5,45-49.9,Winter,0,0,0,1,1,NA,0,NA
10011,0,No,1999,56.8,55-59.9,Winter,0,0,0,1,1,NA,0,NA
10012,0,No,1999,61.8,60-64.9,Winter,0,0,0,1,1,NA,0,NA
10026,0,No,1999,61.7,60-64.9,Winter,0,0,0,1,1,NA,0,NA
10031,0,No,1999,40.6,40-44.9,Spring,0,1,0,0,1,NA,0,1
10036,0,No,1999,51.8,50-54.9,Spring,0,1,0,0,1,NA,0,NA
10033,0,No,1999,60.7,60-64.9,Spring,0,1,0,0,1,NA,0,NA
